0.4703048	0.4684507	0.4667891	0.4656326
0.465434	0.4649172	0.464614	0.4642025
0.463693	0.4619709	0.4599524	0.4582599
0.4558044	0.4540634	0.452083	0.4517016
0.4515162	0.4513038	0.4518056	0.4521314
0.4525264	0.4524693	0.4523253	0.4511616
0.4506589	0.4493602	0.448105	0.4475968
0.4467914	0.4456569	0.4440796	0.4436054
0.4414383	0.4389499	0.4364192	0.4331269
0.430615	0.4279938	0.4249976	0.421219
0.4176815	0.4144494	0.4102413	0.4053214
0.4000797	0.3953179	0.3895661	0.3824594
0.3759186	0.3692455	0.3613401	0.3537701
0.3453963	0.3371185	0.3266998	0.3164611
0.3042138	0.290294	0.2765557	0.2614101
0.2662747	0.2822812	0.2968595	0.3112337
0.323054	0.3346333	0.3448549	0.3539309
0.3628852	0.3723518	0.3805404	0.388975
0.3974437	0.4051679	0.4124998	0.4190483
0.4260993	0.4319966	0.4378115	0.4434492
0.4479658	0.4528428	0.4575827	0.4616693
0.4656163	0.4689339	0.4715252	0.474258
0.4767028	0.4788131	0.4804976	0.481424
0.4827734	0.4845976	0.4853465	0.4857229
0.4861738	0.4854391	0.48509	0.4845069
0.4846489	0.4835805	0.4823526	0.4818783
0.4808629	0.4813853	0.4816127	0.4815323
0.4826232	0.4830368	0.484898	0.4861782
0.4865958	0.4875417	0.4873565	0.4879753
0.4880786	0.4874801	0.4871594	0.4879006
0.4875223	0.4877596	0.488633	0.4888216
0.4898783	0.4893214	0.4890234	0.4881444
0.4878474	0.4867971	0.4855479	0.4846364
0.4849261	0.4856223	0.4867024	0.4880866
0.4891793	0.4905695	0.4913647	0.491764
0.4918153	0.4915197	0.4912448	0.4909505
0.4914553	0.4914607	0.4916062	0.4924865
0.4932545	0.4934242	0.4938886	0.4939971
0.4938669	0.4938737	0.4931802	0.4918197
0.4908595	0.4894276	0.4893282	0.4896753
0.4903271	0.4912369	0.4923242	0.4938613
0.4948765	0.4955227	0.4957488	0.4964745
0.4964365	0.4964153	0.4969046	0.4975062
0.4981525	0.4982102	0.4984993	0.4994907
0.4993688	0.5002522	0.5004122	0.5008542
0.5011184	0.5011751	0.5013478	0.5020936
0.5016357	0.5022895	0.5022002	0.5019152
0.5010167	0.5015259	0.5018851	0.5028969
0.5025861	0.5034714	0.5042712	0.5045454
0.5038351	0.5039971	0.5040582	0.5041392
0.5044566	0.5052589	0.5059027	0.5071118
0.5074076	0.507909	0.50825	0.5092325
0.5085841	0.5091654	0.5088277	0.508335
0.5079799	0.5077228	0.506078	0.5052622
0.503344	0.5024518	0.500942	0.4992877
0.4980732	0.4980028	0.4987559	0.4989591
0.4997098	0.5014391	0.5024282	0.5033189
0.502802	0.5034127	0.5025084	0.5021332
0.5025758	0.5024432	0.5019354	0.5030073
0.5032484	0.5035305	0.5041183	0.5047453
0.5050236	0.5047906	0.5053057	0.5050408
0.50434	0.504232	0.5036056	0.5032826
0.502255	0.5016841	0.500722	0.4992622
0.4969956	0.4947875	0.4932478	0.4902301
0.4884938	0.4857663	0.4842294	0.4837623
0.4832902	0.4824535	0.4826626	0.4820132
0.4811911	0.4791318	0.4769549	0.4748834
0.4728929	0.4706978	0.4686315	0.4678489
0.4680663	0.467879	0.4689229	0.4694591
0.4691869	0.4698049	0.4687022	0.4683039
0.4669276	0.4653375	0.465132	0.4642819
0.4635853	0.4622994	0.4613244	0.4594978
0.4579878	0.4555653	0.4530001	0.4498867
0.4471431	0.4440324	0.4404659	0.4369884
0.4334727	0.4301514	0.4255483	0.4206137
0.4155152	0.4101667	0.4039484	0.3980271
0.3907919	0.3834607	0.3756691	0.3682807
0.3591357	0.349589	0.3396797	0.328406
0.3158959	0.3018941	0.2876988	0.271598
0.2753037	0.2915741	0.3064478	0.3213795
0.3335659	0.3458861	0.3563911	0.3664219
0.3751915	0.384804	0.3928633	0.4015103
0.4102205	0.4180008	0.4263347	0.4329675
0.4396249	0.4460275	0.4520095	0.4575401
0.4630854	0.467944	0.473045	0.4771379
0.4808477	0.4844296	0.4880783	0.4903673
0.4925981	0.4943294	0.4965874	0.4979946
0.4994085	0.5005692	0.5011589	0.501293
0.5019158	0.5018711	0.501449	0.5013927
0.500497	0.4993866	0.4985495	0.4973751
0.4966319	0.49674	0.4972589	0.4977032
0.4979684	0.4992175	0.500648	0.5016527
0.5022842	0.5034695	0.5038433	0.5040004
0.5037006	0.5031839	0.5027185	0.5033429
0.5037458	0.5032931	0.5042787	0.5049192
0.505343	0.5052169	0.5052577	0.5044338
0.502458	0.5022215	0.5003849	0.5006647
0.5003431	0.5010733	0.5017612	0.5040025
0.5051974	0.5059828	0.5070496	0.5079489
0.5077184	0.5072412	0.5068746	0.5064444
0.507176	0.50662	0.5076196	0.5078823
0.5089834	0.5093968	0.5102324	0.509821
0.5094839	0.5093349	0.5086631	0.5069506
0.5065595	0.5053084	0.5042459	0.5046826
0.5050199	0.5060761	0.5079187	0.5088534
0.5102684	0.5107848	0.5120289	0.5126819
0.512523	0.5121736	0.5124495	0.5136045
0.5134826	0.5142651	0.514609	0.5149957
0.51558	0.5157763	0.5158007	0.5164202
0.5168482	0.517739	0.5181099	0.5183331
0.5180755	0.5181689	0.5173648	0.5172424
0.5176147	0.5175804	0.5178335	0.5183703
0.5192534	0.5193618	0.5203069	0.5201291
0.52055	0.520205	0.5202754	0.5210024
0.5206199	0.5216844	0.5224896	0.5235547
0.5238468	0.5241648	0.5250513	0.5256911
0.5250661	0.5256977	0.5248378	0.5247464
0.524628	0.5235695	0.5227548	0.5212551
0.5197987	0.5181513	0.5165522	0.5155426
0.5144684	0.5144144	0.5146557	0.5146583
0.5158639	0.5175532	0.5189581	0.518904
0.5199913	0.5192621	0.5194268	0.5192474
0.518446	0.5189458	0.5182687	0.5193084
0.5196253	0.520055	0.5203216	0.5213236
0.5212218	0.5217355	0.521844	0.5213483
0.5209063	0.5207056	0.5201512	0.5192104
0.5190629	0.5179689	0.5165581	0.5152291
0.5135856	0.5113793	0.5087266	0.5054974
0.5039816	0.500903	0.4995339	0.4989667
0.4982561	0.4977034	0.4974748	0.496987
0.4965455	0.4942146	0.4923266	0.490161
0.4871559	0.484693	0.4829677	0.4828981
0.4818225	0.4822721	0.4837909	0.4837506
0.4845118	0.4840462	0.4838681	0.4830976
0.4815527	0.4809366	0.4792913	0.4787569
0.477365	0.4772167	0.4762651	0.4743999
0.4724813	0.4701321	0.4677948	0.4649597
0.4614339	0.4584478	0.4552214	0.4513465
0.4475656	0.4445374	0.4401378	0.4351238
0.4297104	0.4234599	0.4172377	0.4103803
0.403383	0.3966321	0.3884409	0.3796447
0.3712817	0.3617053	0.3514573	0.3394674
0.3262544	0.3122464	0.2967346	0.2803012
0.2827426	0.2995523	0.3149932	0.3299278
0.3436205	0.3551684	0.3665748	0.3762529
0.386562	0.395003	0.4044726	0.4138495
0.4220923	0.4299939	0.4379508	0.4460291
0.4528843	0.4589884	0.4649865	0.4707867
0.4771606	0.4814354	0.4866152	0.491411
0.4951916	0.4987435	0.502338	0.5048344
0.5073322	0.5095981	0.5105022	0.512237
0.5138757	0.5147682	0.5161413	0.5159774
0.5163145	0.5162986	0.5157501	0.5148617
0.5149471	0.5139261	0.5121513	0.511766
0.510792	0.5102816	0.5109977	0.5111454
0.5114141	0.5130747	0.5140398	0.5157705
0.5161715	0.5169919	0.5178266	0.5178452
0.5172022	0.5173054	0.5167477	0.5170285
0.5177747	0.5182079	0.5182583	0.519259
0.518881	0.5193868	0.5187079	0.5174225
0.5168871	0.5157731	0.5142808	0.5138374
0.5137578	0.5140789	0.5157047	0.5177031
0.5187186	0.5196004	0.5210069	0.5214619
0.5217998	0.5207478	0.5210041	0.5203672
0.5207442	0.5204773	0.5208052	0.5219518
0.522784	0.5227165	0.5231875	0.5237583
0.5238511	0.5232447	0.5221823	0.5210319
0.5197126	0.5183581	0.5185821	0.518257
0.5188084	0.5205423	0.521229	0.5233259
0.5238975	0.5254018	0.5259633	0.5256063
0.5262113	0.5267127	0.526996	0.5275621
0.5280851	0.5285442	0.5285417	0.528927
0.5293107	0.5297109	0.530072	0.5306168
0.5314285	0.5311366	0.5321611	0.5322811
0.5326484	0.5325226	0.5323182	0.5313377
0.5310592	0.5319724	0.5322701	0.5329626
0.5330853	0.5342755	0.5346004	0.5344129
0.5344711	0.5346212	0.5351117	0.5351213
0.534786	0.5359062	0.5364085	0.5379264
0.5386489	0.5397215	0.5402317	0.5397799
0.540427	0.5399478	0.5399204	0.5399632
0.5391364	0.5382632	0.5369666	0.5356914
0.5341444	0.5324122	0.5309673	0.5291779
0.5283236	0.5279088	0.528629	0.5290952
0.530811	0.5322155	0.533127	0.5334684
0.5342148	0.533774	0.5339031	0.533645
0.5334272	0.5331999	0.5328739	0.5338531
0.533773	0.534334	0.5356507	0.5357223
0.5362066	0.5359353	0.5360599	0.5356988
0.5361648	0.535437	0.5351277	0.5342264
0.5335692	0.5322151	0.5312199	0.5295774
0.5279185	0.525367	0.5227691	0.5199067
0.5175141	0.5153179	0.5128632	0.5123771
0.5115086	0.5106663	0.5108627	0.5102365
0.5089918	0.5082499	0.5058775	0.5027922
0.4999408	0.4982537	0.4965013	0.4948622
0.4949843	0.4948918	0.4963129	0.4969742
0.4969562	0.4976213	0.496549	0.4955081
0.4946589	0.4930161	0.4928488	0.4910285
0.490764	0.4897989	0.488876	0.4874547
0.48551	0.4831163	0.480502	0.4770278
0.4739635	0.4709561	0.4678686	0.4640037
0.460479	0.4569303	0.4523307	0.4471552
0.4416456	0.4352992	0.429027	0.4227782
0.4152884	0.4073515	0.3991746	0.3907218
0.3817178	0.3724842	0.361619	0.349706
0.3364323	0.3216897	0.305899	0.2884615
0.2903577	0.3072348	0.3229123	0.3379518
0.3521335	0.3643751	0.375627	0.3864492
0.3953745	0.404902	0.4147432	0.4236411
0.4328197	0.4413514	0.4490614	0.4565407
0.4639835	0.4706	0.4775666	0.483465
0.4888348	0.4945856	0.4988725	0.5038749
0.5079943	0.5111257	0.5153427	0.5177598
0.5204593	0.5219817	0.5245922	0.5255428
0.5272767	0.527762	0.5288735	0.5290106
0.5298413	0.5295495	0.529191	0.5284465
0.5272377	0.5264858	0.5249418	0.5245199
0.5238183	0.5231036	0.5225431	0.5237499
0.5247784	0.5257219	0.5271189	0.5278423
0.5284802	0.529796	0.5300893	0.5298063
0.5302552	0.5301311	0.5301653	0.5292729
0.5299897	0.5304745	0.5312365	0.5317174
0.5320814	0.5322307	0.5317264	0.5305854
0.5289482	0.5279968	0.5270659	0.5262761
0.5256466	0.5263461	0.5282175	0.5295748
0.5313398	0.532274	0.5338795	0.5337801
0.5336334	0.5335767	0.5335785	0.5330511
0.532841	0.5331105	0.5334453	0.5340329
0.5352269	0.5355314	0.5360153	0.536188
0.535723	0.5353245	0.5345195	0.533114
0.5320216	0.5308245	0.5299972	0.5300139
0.5308092	0.532425	0.5338	0.5352244
0.5367239	0.5372232	0.5380044	0.5388831
0.539158	0.5387994	0.5395116	0.5398083
0.5401308	0.5407252	0.5409965	0.5411934
0.5418035	0.5418354	0.542408	0.5434719
0.5436601	0.5439888	0.5443039	0.544636
0.5449736	0.5448639	0.5442127	0.5446592
0.5437498	0.5447477	0.5449549	0.5453067
0.5458609	0.5466805	0.5471714	0.547631
0.5479509	0.5480284	0.5477281	0.5480714
0.547868	0.5486636	0.5498161	0.5509729
0.5517336	0.5530383	0.5527347	0.553783
0.5532433	0.5535588	0.5533638	0.5527419
0.5524206	0.5512433	0.5503812	0.5487673
0.5472778	0.5451771	0.5440088	0.5425278
0.5411188	0.5409211	0.5414183	0.5419731
0.5437756	0.5443216	0.5463453	0.5462299
0.5468922	0.54682	0.5471088	0.5464719
0.546312	0.5461605	0.5458309	0.5463959
0.5469949	0.5473612	0.5487527	0.5489786
0.5488611	0.5495522	0.54972	0.5494196
0.5494103	0.54824	0.5475823	0.5468024
0.545896	0.5451013	0.5440062	0.5426466
0.5398391	0.5378938	0.5346938	0.5317616
0.529536	0.5269408	0.5250732	0.5239168
0.5237788	0.5227704	0.5225909	0.5219481
0.521814	0.5194727	0.5174548	0.5150118
0.5121059	0.509311	0.5078011	0.5064035
0.5064677	0.5066911	0.5073136	0.5083645
0.5088812	0.5086986	0.5084019	0.5070389
0.5061711	0.5049936	0.5040962	0.5028393
0.5024125	0.5015256	0.5003256	0.4990354
0.4971756	0.4944463	0.4921217	0.488706
0.4850954	0.4818067	0.4790489	0.4752686
0.471453	0.4678311	0.4627937	0.4576887
0.4526252	0.446623	0.4396604	0.4331135
0.4258914	0.4179332	0.4092406	0.4012115
0.3922812	0.3818407	0.3709347	0.3582152
0.3451976	0.3299944	0.3136596	0.2961048
0.2965504	0.3142948	0.3309343	0.345503
0.3595766	0.3721535	0.3837315	0.3943829
0.4047782	0.4145017	0.4238673	0.4332817
0.4422947	0.4515257	0.4593288	0.467178
0.4747611	0.4812457	0.4880998	0.4945235
0.5007278	0.5055933	0.5108851	0.5154391
0.5201561	0.524057	0.5268701	0.5302374
0.5324618	0.5347257	0.5361117	0.5384195
0.5396905	0.5405331	0.5410621	0.5420042
0.542201	0.5418099	0.5409759	0.5403433
0.5392899	0.5384929	0.5372415	0.5357195
0.5347172	0.5342589	0.5340151	0.5345452
0.5352187	0.5371499	0.5384995	0.539144
0.5406822	0.5411742	0.5417918	0.5416449
0.5415058	0.5409437	0.5413425	0.5415541
0.5408719	0.5419718	0.5419666	0.5425346
0.543803	0.5436798	0.5426186	0.5415921
0.5407994	0.5392963	0.5380153	0.5369441
0.5369585	0.5381006	0.5386913	0.5412134
0.5422788	0.5438772	0.5448575	0.5455485
0.5449477	0.5444456	0.5448114	0.5439599
0.5443964	0.5437184	0.5444311	0.5451817
0.545735	0.5471129	0.547706	0.5476516
0.547781	0.5468674	0.545303	0.5441308
0.5431062	0.5422795	0.541757	0.5417354
0.5417502	0.543325	0.5453147	0.546372
0.5479643	0.5488726	0.5499033	0.5494926
0.5501928	0.5503883	0.5506659	0.5511033
0.5512007	0.5522918	0.5522276	0.5530436
0.5530204	0.5538941	0.5538397	0.5546603
0.5555656	0.5562904	0.5560305	0.5561072
0.5568355	0.556099	0.5559745	0.5553942
0.555669	0.555352	0.5562684	0.5569154
0.5576796	0.5588338	0.5589945	0.5593554
0.5600443	0.5596448	0.5592485	0.5597063
0.5596539	0.560703	0.5618724	0.5624066
0.5640376	0.564501	0.5650268	0.5654172
0.5657757	0.5663128	0.5660669	0.5647516
0.564619	0.5637927	0.5627048	0.5611356
0.5593029	0.5579888	0.5551813	0.5539557
0.5527805	0.5528731	0.5531615	0.5538996
0.5548002	0.5562446	0.5576912	0.5586877
0.5585449	0.5592099	0.5583033	0.5583016
0.5581128	0.5574372	0.5580395	0.5588465
0.5594022	0.5601837	0.5602979	0.5611718
0.5619712	0.5617445	0.5618316	0.5617222
0.5613302	0.5606415	0.5596228	0.5593407
0.5583803	0.5574479	0.555818	0.5545146
0.5519771	0.5490821	0.5468846	0.543847
0.540766	0.5384242	0.536429	0.5347534
0.5337509	0.5343607	0.5341204	0.5334113
0.5322198	0.5300695	0.5285195	0.5247877
0.5224364	0.5195818	0.5172948	0.5167189
0.5159128	0.5165191	0.5182995	0.5182988
0.518891	0.519774	0.5192263	0.5173757
0.516747	0.5158409	0.5141497	0.513852
0.5133769	0.5119463	0.5109971	0.5096427
0.507451	0.5052373	0.5026967	0.4990319
0.4964134	0.4921802	0.4891092	0.4861847
0.4816361	0.4776598	0.4738178	0.4679479
0.4624803	0.4562568	0.450161	0.4432161
0.434941	0.4279456	0.4186942	0.4106266
0.4011825	0.3907252	0.3796837	0.367121
0.3531153	0.3377153	0.3211743	0.302917
0.3031414	0.3200403	0.3372272	0.3531892
0.367522	0.3803289	0.3921047	0.4024922
0.4130157	0.4225447	0.4330069	0.4422496
0.4523642	0.4605613	0.4695314	0.4775695
0.4849706	0.4918105	0.4982961	0.505232
0.5110817	0.5164217	0.521838	0.5265632
0.5312808	0.5351839	0.5380318	0.5410907
0.5436641	0.5464052	0.548251	0.549633
0.5512495	0.5515359	0.5529319	0.5529704
0.553479	0.5533559	0.5525573	0.5513762
0.5507353	0.5494344	0.5476612	0.5466015
0.5454542	0.5449968	0.5452824	0.5449408
0.5464637	0.5475078	0.5489489	0.5497449
0.5513957	0.551992	0.5522599	0.5524909
0.5520483	0.5523288	0.5523518	0.5515826
0.5523608	0.5526388	0.5532008	0.5540586
0.553797	0.5542767	0.5529679	0.5525455
0.5507981	0.549797	0.5479698	0.5477291
